address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
1296 STRAFFORD RD,PA,CAMP HILL,17011,1620,13.0,4.0,,X,455414976,125655,2023B
1294 STRAFFORD RD,PA,CAMP HILL,17011,939,13.0,4.0,,X,455415072,125655,2023B
1292 STRAFFORD RD,PA,CAMP HILL,17011,939,6.0,4.0,,X,455415076,125655,2023B
1163 KINGSLEY RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415080,125655,2023B
1161 KINGSLEY RD,PA,CAMP HILL,17011,1537,13.0,4.0,,X,455415084,125655,2023B
411 NORMAN RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415088,125655,2023B
409 NORMAN RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415092,125655,2023B
407 NORMAN RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415096,125655,2023B
405 NORMAN RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415100,125655,2023B
1291 STRAFFORD RD,PA,CAMP HILL,17011,939,13.0,4.0,,X,455415224,125655,2023B
1293 STRAFFORD RD,PA,CAMP HILL,17011,1064,13.0,4.0,,X,455415228,125655,2023B
1295 STRAFFORD RD,PA,CAMP HILL,17011,939,13.0,4.0,,X,455415232,125655,2023B
1297 STRAFFORD RD,PA,CAMP HILL,17011,939,13.0,4.0,,X,455415336,125655,2023B
1299 STRAFFORD RD,PA,CAMP HILL,17011,728,13.0,4.0,,X,455415340,125655,2023B
1301 STRAFFORD RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415344,125655,2023B
1303 STRAFFORD RD,PA,CAMP HILL,17011,1112,13.0,4.0,,X,455415348,125655,2023B
1305 STRAFFORD RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415352,125655,2023B
1307 STRAFFORD RD,PA,CAMP HILL,17011,965,13.0,4.0,,X,455415356,125655,2023B
1309 STRAFFORD RD,PA,CAMP HILL,17011,966,13.0,4.0,,X,455415360,125655,2023B
1311 STRAFFORD RD,PA,CAMP HILL,17011,1355,13.0,4.0,,X,455415364,125655,2023B
1313 STRAFFORD RD,PA,CAMP HILL,17011,1303,13.0,4.0,,X,455415368,125655,2023B
301 MANCHESTER RD,PA,CAMP HILL,17011,1512,13.0,4.0,,X,455415464,125655,2023B
1302 SELWICK RD,PA,CAMP HILL,17011,2233,13.0,10.0,,X,455415468,125655,2023B
1302 CARLISLE RD,PA,CAMP HILL,17011,1093,13.0,4.0,,X,455415472,125655,2023B
1304 CARLISLE RD,PA,CAMP HILL,17011,1058,13.0,4.0,,X,455415476,125655,2023B
1306 CARLISLE RD,PA,CAMP HILL,17011,1052,13.0,4.0,,X,455415480,125655,2023B
1308 CARLISLE RD,PA,CAMP HILL,17011,1133,13.0,4.0,,X,455415484,125655,2023B
1310 CARLISLE RD,PA,CAMP HILL,17011,1071,13.0,4.0,,X,455415488,125655,2023B
1312 CARLISLE RD,PA,CAMP HILL,17011,1114,13.0,4.0,,X,455415492,125655,2023B
1314 CARLISLE RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415496,125655,2023B
1316 CARLISLE RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415500,125655,2023B
1318 CARLISLE RD,PA,CAMP HILL,17011,1033,6.0,4.0,,X,455415608,125655,2023B
1320 CARLISLE RD,PA,CAMP HILL,17011,1089,13.0,4.0,,X,455415612,125655,2023B
1402 WARWICK RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415616,125655,2023B
1400 WARWICK RD,PA,CAMP HILL,17011,1270,13.0,4.0,,X,455415620,125655,2023B
323 MANCHESTER RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415624,125655,2023B
321 MANCHESTER RD,PA,CAMP HILL,17011,1033,6.0,4.0,,X,455415628,125655,2023B
319 MANCHESTER RD,PA,CAMP HILL,17011,1061,13.0,4.0,,X,455415632,125655,2023B
317 MANCHESTER RD,PA,CAMP HILL,17011,1403,13.0,4.0,,X,455415636,125655,2023B
315 MANCHESTER RD,PA,CAMP HILL,17011,1147,13.0,10.0,,X,455415640,125655,2023B
313 MANCHESTER RD,PA,CAMP HILL,17011,1411,13.0,4.0,,X,455415644,125655,2023B
311 MANCHESTER RD,PA,CAMP HILL,17011,1449,13.0,4.0,,X,455415732,125655,2023B
309 MANCHESTER RD,PA,CAMP HILL,17011,1033,13.0,4.0,,X,455415736,125655,2023B
307 MANCHESTER RD,PA,CAMP HILL,17011,2035,13.0,4.0,,X,455415740,125655,2023B
303 MANCHESTER RD,PA,CAMP HILL,17011,1622,6.0,4.0,,X,455415744,125655,2023B
1 CORNELL DR,PA,CAMP HILL,17011,1074,6.0,10.0,,X,455415748,125655,2023B
52 CENTER DR,PA,CAMP HILL,17011,1392,13.0,10.0,,X,455415752,125655,2023B
65 CENTER DR,PA,CAMP HILL,17011,1583,13.0,4.0,,X,455415760,125655,2023B
63 CENTER DR,PA,CAMP HILL,17011,1694,13.0,4.0,,X,455415764,125655,2023B
61 CENTER DR,PA,CAMP HILL,17011,1764,13.0,4.0,,X,455415872,125655,2023B
44 COLGATE DR,PA,CAMP HILL,17011,1581,13.0,4.0,,X,455415876,125655,2023B
46 COLGATE DR,PA,CAMP HILL,17011,1676,13.0,4.0,,X,455415880,125655,2023B
48 COLGATE DR,PA,CAMP HILL,17011,1659,13.0,4.0,,X,455415884,125655,2023B
1419 CARLISLE RD,PA,CAMP HILL,17011,1820,13.0,4.0,,X,455415888,125655,2023B
2221 ORCHARD RD,PA,CAMP HILL,17011,1015,13.0,4.0,,X,455415896,125655,2023B
2225 ORCHARD RD,PA,CAMP HILL,17011,1307,6.0,4.0,13,A,455415900,125655,2023B
2229 ORCHARD RD,PA,CAMP HILL,17011,1310,13.0,4.0,,A,455415904,125655,2023B
2233 ORCHARD RD,PA,CAMP HILL,17011,1522,13.0,4.0,,A,455415908,125655,2023B
2237 ORCHARD RD,PA,CAMP HILL,17011,2021,13.0,4.0,,A,455416008,125655,2023B
2251 ORCHARD RD,PA,CAMP HILL,17011,1938,6.0,4.0,,A,455416012,125655,2023B
2249 ORCHARD RD,PA,CAMP HILL,17011,1448,13.0,8.0,13,A,455416016,125655,2023B
2120 WENTWORTH DR,PA,CAMP HILL,17011,1568,13.0,13.0,13,X,455416032,125655,2023B
2118 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416036,125655,2023B
2116 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416040,125655,2023B
2114 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416044,125655,2023B
2112 WENTWORTH DR,PA,CAMP HILL,17011,1520,6.0,13.0,13,X,455416144,125655,2023B
2115 WENTWORTH DR,PA,CAMP HILL,17011,1500,6.0,13.0,13,X,455416148,125655,2023B
2113 WENTWORTH DR,PA,CAMP HILL,17011,1315,6.0,13.0,13,X,455416152,125655,2023B
2111 WENTWORTH DR,PA,CAMP HILL,17011,1328,13.0,13.0,13,X,455416156,125655,2023B
2109 WENTWORTH DR,PA,CAMP HILL,17011,1430,13.0,4.0,13,X,455416160,125655,2023B
2107 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416164,125655,2023B
2105 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416168,125655,2023B
2103 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416172,125655,2023B
2101 WENTWORTH DR,PA,CAMP HILL,17011,1064,6.0,13.0,13,X,455416176,125655,2023B
2007 WENTWORTH DR,PA,CAMP HILL,17011,1495,6.0,13.0,13,X,455416180,125655,2023B
2005 WENTWORTH DR,PA,CAMP HILL,17011,1260,13.0,13.0,13,X,455416284,125655,2023B
2003 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416288,125655,2023B
804 LISBURN RD,PA,CAMP HILL,17011,1418,6.0,10.0,,X,455416292,125655,2023B
800 LISBURN RD,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416300,125655,2023B
2001 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416304,125655,2023B
708 S 21ST ST,PA,CAMP HILL,17011,1175,6.0,4.0,13,X,455416308,125655,2023B
706 S 21ST ST,PA,CAMP HILL,17011,1040,13.0,4.0,13,X,455416312,125655,2023B
2130 WENTWORTH DR,PA,CAMP HILL,17011,1040,13.0,4.0,13,X,455416316,125655,2023B
2128 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416320,125655,2023B
2126 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416424,125655,2023B
2124 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416428,125655,2023B
2122 WENTWORTH DR,PA,CAMP HILL,17011,1040,13.0,13.0,13,X,455416432,125655,2023B
2117 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,13.0,13,X,455416436,125655,2023B
2110 WENTWORTH DR,PA,CAMP HILL,17011,1424,13.0,4.0,13,X,455416440,125655,2023B
2108 WENTWORTH DR,PA,CAMP HILL,17011,1040,13.0,13.0,13,X,455416444,125655,2023B
2104 WENTWORTH DR,PA,CAMP HILL,17011,1296,6.0,4.0,13,X,455416452,125655,2023B
2102 WENTWORTH DR,PA,CAMP HILL,17011,1404,13.0,4.0,13,X,455416456,125655,2023B
2100 WENTWORTH DR,PA,CAMP HILL,17011,1040,13.0,13.0,13,X,455416460,125655,2023B
712 S 21ST ST,PA,CAMP HILL,17011,1480,13.0,13.0,13,X,455416560,125655,2023B
710 S 21ST ST,PA,CAMP HILL,17011,1040,6.0,4.0,13,X,455416564,125655,2023B
2125 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455416568,125655,2023B
2123 WENTWORTH DR,PA,CAMP HILL,17011,1424,6.0,4.0,,X,455416572,125655,2023B
2121 WENTWORTH DR,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416576,125655,2023B
2119 WENTWORTH DR,PA,CAMP HILL,17011,1316,13.0,4.0,,X,455416580,125655,2023B
707 S 21ST ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416584,125655,2023B
709 S 21ST ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416588,125655,2023B
711 S 21ST ST,PA,CAMP HILL,17011,1297,13.0,4.0,,X,455416592,125655,2023B
713 S 21ST ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416596,125655,2023B
715 S 21ST ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416684,125655,2023B
717 S 21ST ST,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455416688,125655,2023B
2002 WENTWORTH DR,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455416692,125655,2023B
2000 WENTWORTH DR,PA,CAMP HILL,17011,1348,13.0,4.0,,X,455416696,125655,2023B
718 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416700,125655,2023B
716 LISBURN RD,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455416704,125655,2023B
714 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416708,125655,2023B
712 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416712,125655,2023B
710 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416716,125655,2023B
708 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416816,125655,2023B
706 LISBURN RD,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455416820,125655,2023B
2408 NEW YORK AVE,PA,CAMP HILL,17011,1378,13.0,4.0,2,X,455418184,125655,2023B
2217 ORCHARD RD,PA,CAMP HILL,17011,1165,13.0,4.0,,A,455418188,125655,2023B
2415 MASSACHUSETTS AVE,PA,CAMP HILL,17011,1692,13.0,8.0,,X,455418196,125655,2023B
18 SANTA MARIA AVE,PA,CAMP HILL,17011,1536,13.0,8.0,,X,455418304,125655,2023B
2410 MASSACHUSETTS AVE,PA,CAMP HILL,17011,1592,13.0,8.0,,X,455418308,125655,2023B
2408 MASSACHUSETTS AVE,PA,CAMP HILL,17011,1376,13.0,8.0,,X,455418312,125655,2023B
2720 MORNINGSIDE DR,PA,CAMP HILL,17011,1404,13.0,4.0,,X,455418456,125655,2023B
2820 MORNINGSIDE DR,PA,CAMP HILL,17011,1542,13.0,4.0,,X,455418460,125655,2023B
2810 MORNINGSIDE DR,PA,CAMP HILL,17011,1144,6.0,4.0,,X,455418464,125655,2023B
2828 MORNINGSIDE DR,PA,CAMP HILL,17011,1092,13.0,4.0,,X,455418468,125655,2023B
2830 MORNINGSIDE DR,PA,CAMP HILL,17011,1008,13.0,10.0,,X,455418472,125655,2023B
2858 MORNINGSIDE DR,PA,CAMP HILL,17011,962,13.0,4.0,,X,455418572,125655,2023B
2860 MORNINGSIDE DR,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455418576,125655,2023B
2900 MORNINGSIDE DR,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455418580,125655,2023B
2910 MORNINGSIDE DR,PA,CAMP HILL,17011,1092,6.0,10.0,,X,455418584,125655,2023B
2920 MORNINGSIDE DR,PA,CAMP HILL,17011,1127,6.0,10.0,,X,455418588,125655,2023B
2930 MORNINGSIDE DR,PA,CAMP HILL,17011,1473,13.0,4.0,,X,455418592,125655,2023B
2940 MORNINGSIDE DR,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455418596,125655,2023B
2950 MORNINGSIDE DR,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455418600,125655,2023B
3000 MORNINGSIDE DR,PA,CAMP HILL,17011,1066,13.0,4.0,,X,455418604,125655,2023B
3020 MORNINGSIDE DR,PA,CAMP HILL,17011,1312,13.0,4.0,,X,455418704,125655,2023B
3030 MORNINGSIDE DR,PA,CAMP HILL,17011,965,13.0,4.0,,X,455418708,125655,2023B
3050 MORNINGSIDE DR,PA,CAMP HILL,17011,942,13.0,4.0,,X,455418716,125655,2023B
3100 MORNINGSIDE DR,PA,CAMP HILL,17011,952,13.0,4.0,,X,455418720,125655,2023B
3110 MORNINGSIDE DR,PA,CAMP HILL,17011,1066,6.0,4.0,,X,455418724,125655,2023B
3125 MORNINGSIDE DR,PA,CAMP HILL,17011,1080,6.0,4.0,,X,455418736,125655,2023B
950 S 31ST ST,PA,CAMP HILL,17011,1404,13.0,4.0,,X,455418856,125655,2023B
940 S 31ST ST,PA,CAMP HILL,17011,1169,13.0,4.0,,X,455418860,125655,2023B
930 S 31ST ST,PA,CAMP HILL,17011,1124,13.0,4.0,,X,455418864,125655,2023B
920 S 31ST ST,PA,CAMP HILL,17011,1166,13.0,4.0,,X,455418868,125655,2023B
900 S 31ST ST,PA,CAMP HILL,17011,1317,13.0,4.0,,X,455418872,125655,2023B
3035 MORNINGSIDE DR,PA,CAMP HILL,17011,952,13.0,4.0,,X,455418876,125655,2023B
3045 MORNINGSIDE DR,PA,CAMP HILL,17011,1161,13.0,4.0,,X,455418880,125655,2023B
931 S 31ST ST,PA,CAMP HILL,17011,925,13.0,4.0,,X,455418984,125655,2023B
935 S 31ST ST,PA,CAMP HILL,17011,850,13.0,4.0,,X,455418988,125655,2023B
945 S 31ST ST,PA,CAMP HILL,17011,892,6.0,4.0,,X,455418992,125655,2023B
955 S 31ST ST,PA,CAMP HILL,17011,1279,13.0,4.0,,X,455418996,125655,2023B
3020 GETTYSBURG RD,PA,CAMP HILL,17011,1428,6.0,10.0,,X,455419004,125655,2023B
3010 GETTYSBURG RD,PA,CAMP HILL,17011,1914,13.0,4.0,,X,455419008,125655,2023B
950 S 30TH ST,PA,CAMP HILL,17011,1683,13.0,4.0,,X,455419012,125655,2023B
940 S 30TH ST,PA,CAMP HILL,17011,1088,13.0,10.0,,X,455419016,125655,2023B
930 S 30TH ST,PA,CAMP HILL,17011,1572,13.0,4.0,,X,455419020,125655,2023B
910 S 30TH ST,PA,CAMP HILL,17011,1216,6.0,10.0,,X,455419124,125655,2023B
3025 MORNINGSIDE DR,PA,CAMP HILL,17011,1120,13.0,4.0,,X,455419128,125655,2023B
915 S 30TH ST,PA,CAMP HILL,17011,1711,6.0,10.0,,X,455419132,125655,2023B
935 S 30TH ST,PA,CAMP HILL,17011,1150,13.0,4.0,,X,455419136,125655,2023B
945 S 30TH ST,PA,CAMP HILL,17011,1528,13.0,4.0,,X,455419140,125655,2023B
955 S 30TH ST,PA,CAMP HILL,17011,945,13.0,4.0,,X,455419144,125655,2023B
2950 GETTYSBURG RD,PA,CAMP HILL,17011,1345,13.0,4.0,,X,455419148,125655,2023B
2930 GETTYSBURG RD,PA,CAMP HILL,17011,1252,13.0,4.0,,X,455419152,125655,2023B
2910 GETTYSBURG RD,PA,CAMP HILL,17011,1450,13.0,10.0,,X,455419156,125655,2023B
950 S 29TH ST,PA,CAMP HILL,17011,2260,6.0,13.0,,X,455419160,125655,2023B
940 S 29TH ST,PA,CAMP HILL,17011,1200,6.0,4.0,,X,455419240,125655,2023B
930 S 29TH ST,PA,CAMP HILL,17011,1137,13.0,4.0,,X,455419244,125655,2023B
920 S 29TH ST,PA,CAMP HILL,17011,1137,13.0,4.0,,X,455419248,125655,2023B
910 S 29TH ST,PA,CAMP HILL,17011,1344,13.0,4.0,,X,455419252,125655,2023B
2925 MORNINGSIDE DR,PA,CAMP HILL,17011,1058,13.0,4.0,,X,455419256,125655,2023B
2935 MORNINGSIDE DR,PA,CAMP HILL,17011,1025,13.0,4.0,,X,455419260,125655,2023B
905 S 29TH ST,PA,CAMP HILL,17011,1296,6.0,4.0,,X,455419264,125655,2023B
925 S 29TH ST,PA,CAMP HILL,17011,1272,13.0,4.0,,X,455419268,125655,2023B
945 S 29TH ST,PA,CAMP HILL,17011,1135,13.0,4.0,,X,455419272,125655,2023B
955 S 29TH ST,PA,CAMP HILL,17011,1137,13.0,4.0,,X,455419380,125655,2023B
965 S 29TH ST,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455419384,125655,2023B
2890 GETTYSBURG RD,PA,CAMP HILL,17011,1439,13.0,4.0,,X,455419388,125655,2023B
2880 GETTYSBURG RD,PA,CAMP HILL,17011,1438,13.0,10.0,,X,455419392,125655,2023B
960 S 28TH ST,PA,CAMP HILL,17011,1736,6.0,13.0,,X,455419404,125655,2023B
950 S 28TH ST,PA,CAMP HILL,17011,1208,13.0,4.0,,X,455419408,125655,2023B
940 S 28TH ST,PA,CAMP HILL,17011,1638,6.0,10.0,13,X,455419412,125655,2023B
930 S 28TH ST,PA,CAMP HILL,17011,1328,13.0,4.0,,X,455419416,125655,2023B
928 S 28TH ST,PA,CAMP HILL,17011,999,13.0,4.0,,X,455419520,125655,2023B
910 S 28TH ST,PA,CAMP HILL,17011,1140,13.0,4.0,,X,455419524,125655,2023B
2817 MORNINGSIDE DR,PA,CAMP HILL,17011,1088,13.0,4.0,,X,455419528,125655,2023B
2845 MORNINGSIDE DR,PA,CAMP HILL,17011,1240,13.0,4.0,,X,455419532,125655,2023B
905 S 28TH ST,PA,CAMP HILL,17011,1148,13.0,4.0,,X,455419536,125655,2023B
915 S 28TH ST,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455419540,125655,2023B
935 S 28TH ST,PA,CAMP HILL,17011,1385,6.0,10.0,,X,455419544,125655,2023B
945 S 28TH ST,PA,CAMP HILL,17011,1215,6.0,10.0,,X,455419548,125655,2023B
955 S 28TH ST,PA,CAMP HILL,17011,1196,13.0,10.0,,X,455419552,125655,2023B
965 S 28TH ST,PA,CAMP HILL,17011,2024,6.0,2.0,,X,455419556,125655,2023B
975 S 28TH ST,PA,CAMP HILL,17011,1920,6.0,4.0,,X,455419660,125655,2023B
2419 NEW YORK AVE,PA,CAMP HILL,17011,1300,6.0,10.0,,X,455419668,125655,2023B
3 SANTA MARIA AVE,PA,CAMP HILL,17011,1362,6.0,2.0,,X,455419672,125655,2023B
5 SANTA MARIA AVE,PA,CAMP HILL,17011,1373,13.0,4.0,,X,455419676,125655,2023B
2501 MASSACHUSETTS AVE,PA,CAMP HILL,17011,765,6.0,4.0,,X,455419684,125655,2023B
102 LINDEN DR,PA,CAMP HILL,17011,1659,13.0,4.0,,X,455419804,125655,2023B
104 LINDEN DR,PA,CAMP HILL,17011,1100,6.0,10.0,,X,455419808,125655,2023B
106 LINDEN DR,PA,CAMP HILL,17011,1375,13.0,4.0,,X,455419812,125655,2023B
108 LINDEN DR,PA,CAMP HILL,17011,1536,6.0,13.0,,X,455419816,125655,2023B
110 LINDEN DR,PA,CAMP HILL,17011,1457,13.0,8.0,13,X,455419820,125655,2023B
112 LINDEN DR,PA,CAMP HILL,17011,1814,13.0,8.0,,X,455419824,125655,2023B
114 LINDEN DR,PA,CAMP HILL,17011,1701,6.0,10.0,13,X,455419908,125655,2023B
116 LINDEN DR,PA,CAMP HILL,17011,1824,13.0,4.0,13,X,455419912,125655,2023B
2913 GLENWOOD RD,PA,CAMP HILL,17011,2052,13.0,4.0,,AE,455420056,125655,2023B
2911 GLENWOOD RD,PA,CAMP HILL,17011,1701,13.0,10.0,,AE,455420060,125655,2023B
2909 GLENWOOD RD,PA,CAMP HILL,17011,1924,6.0,4.0,,AE,455420064,125655,2023B
2907 GLENWOOD RD,PA,CAMP HILL,17011,1701,6.0,4.0,13,AE,455420160,125655,2023B
2905 GLENWOOD RD,PA,CAMP HILL,17011,925,13.0,4.0,,AE,455420164,125655,2023B
2903 GLENWOOD RD,PA,CAMP HILL,17011,1369,13.0,4.0,,AE,455420168,125655,2023B
2901 GLENWOOD RD,PA,CAMP HILL,17011,1392,13.0,4.0,13,AE,455420172,125655,2023B
107 PARK PL,PA,CAMP HILL,17011,1473,6.0,4.0,,X,455420176,125655,2023B
105 PARK PL,PA,CAMP HILL,17011,1160,13.0,4.0,13,X,455420180,125655,2023B
103 PARK PL,PA,CAMP HILL,17011,1645,13.0,4.0,13,X,455420184,125655,2023B
101 PARK PL,PA,CAMP HILL,17011,1528,6.0,10.0,,X,455420188,125655,2023B
102 PARK PL,PA,CAMP HILL,17011,1550,13.0,4.0,,X,455420296,125655,2023B
104 PARK PL,PA,CAMP HILL,17011,1924,13.0,4.0,,X,455420300,125655,2023B
106 PARK PL,PA,CAMP HILL,17011,1288,13.0,4.0,,X,455420304,125655,2023B
108 PARK PL,PA,CAMP HILL,17011,1607,6.0,4.0,,X,455420308,125655,2023B
2902 GLENWOOD RD,PA,CAMP HILL,17011,2085,6.0,4.0,,X,455420312,125655,2023B
2900 GLENWOOD RD,PA,CAMP HILL,17011,1749,13.0,4.0,13,X,455420316,125655,2023B
109 LINDEN DR,PA,CAMP HILL,17011,1288,6.0,4.0,13,X,455420320,125655,2023B
105 LINDEN DR,PA,CAMP HILL,17011,1494,13.0,4.0,,X,455420324,125655,2023B
103 LINDEN DR,PA,CAMP HILL,17011,1238,13.0,4.0,,X,455420416,125655,2023B
101 LINDEN DR,PA,CAMP HILL,17011,1417,13.0,4.0,,X,455420420,125655,2023B
2918 GLENWOOD RD,PA,CAMP HILL,17011,2476,13.0,4.0,,X,455420428,125655,2023B
3010 MORNINGSIDE DR,PA,CAMP HILL,17011,1424,13.0,8.0,,X,455420444,125655,2023B
21 SANTA MARIA AVE,PA,CAMP HILL,17011,1556,13.0,8.0,,A,455420544,125655,2023B
2922 GLENWOOD RD,PA,CAMP HILL,17011,2252,13.0,4.0,,X,455420548,125655,2023B
2926 GLENWOOD RD,PA,CAMP HILL,17011,1848,13.0,4.0,,X,455420552,125655,2023B
2930 GLENWOOD RD,PA,CAMP HILL,17011,1682,13.0,4.0,,X,455420556,125655,2023B
2925 GLENWOOD RD,PA,CAMP HILL,17011,1770,13.0,4.0,,AE,455420560,125655,2023B
2921 GLENWOOD RD,PA,CAMP HILL,17011,1612,13.0,4.0,,AE,455420564,125655,2023B
2917 GLENWOOD RD,PA,CAMP HILL,17011,2003,13.0,4.0,,AE,455420568,125655,2023B
705 SAINT JOHNS RD,PA,CAMP HILL,17011,1659,13.0,4.0,,X,455420668,125655,2023B
707 SAINT JOHNS RD,PA,CAMP HILL,17011,1008,13.0,4.0,,X,455420764,125655,2023B
3503 SIMPSON FERRY RD,PA,CAMP HILL,17011,1664,6.0,16.0,,X,455420792,125655,2023B
3505 SIMPSON FERRY RD,PA,CAMP HILL,17011,1440,6.0,16.0,,X,455420796,125655,2023B
811 SAINT JOHNS RD,PA,CAMP HILL,17011,928,13.0,4.0,,X,455420900,125655,2023B
3816 SENECA AVE,PA,CAMP HILL,17011,1520,6.0,4.0,,X,455420904,125655,2023B
3814 SENECA AVE,PA,CAMP HILL,17011,1646,6.0,2.0,,X,455420912,125655,2023B
105 OLD MILL DR,PA,CAMP HILL,17011,1441,13.0,10.0,,AE,455421444,125655,2023B
21 CEDAR CLIFF DR,PA,CAMP HILL,17011,2851,13.0,10.0,,AE,455421448,125655,2023B
15 CEDAR CLIFF DR,PA,CAMP HILL,17011,1881,13.0,4.0,,X,455421532,125655,2023B
9 CEDAR CLIFF DR,PA,CAMP HILL,17011,1349,6.0,16.0,,X,455421536,125655,2023B
3 CEDAR CLIFF DR,PA,CAMP HILL,17011,2213,6.0,10.0,,X,455421540,125655,2023B
1 CEDAR CLIFF DR,PA,CAMP HILL,17011,2395,13.0,10.0,,X,455421544,125655,2023B
116 OLD MILL DR,PA,CAMP HILL,17011,1394,13.0,4.0,,X,455421548,125655,2023B
112 OLD MILL DR,PA,CAMP HILL,17011,1695,13.0,4.0,13,X,455421552,125655,2023B
108 OLD MILL DR,PA,CAMP HILL,17011,1794,13.0,4.0,,X,455421556,125655,2023B
17 BEAVER RD,PA,CAMP HILL,17011,995,13.0,10.0,,X,455421560,125655,2023B
328 CREEK RD,PA,CAMP HILL,17011,2185,13.0,4.0,,X,455421564,125655,2023B
320 CREEK RD,PA,CAMP HILL,17011,2276,13.0,4.0,,X,455421568,125655,2023B
312 CREEK RD,PA,CAMP HILL,17011,1874,6.0,16.0,,X,455421676,125655,2023B
304 CREEK RD,PA,CAMP HILL,17011,2077,6.0,10.0,,X,455421684,125655,2023B
1 BEAVER RD,PA,CAMP HILL,17011,1330,6.0,4.0,,X,455421688,125655,2023B
3 BEAVER RD,PA,CAMP HILL,17011,1150,13.0,4.0,,X,455421692,125655,2023B
5 BEAVER RD,PA,CAMP HILL,17011,1107,13.0,4.0,,X,455421696,125655,2023B
9 BEAVER RD,PA,CAMP HILL,17011,1267,13.0,4.0,,X,455421700,125655,2023B
11 BEAVER RD,PA,CAMP HILL,17011,1144,6.0,10.0,,X,455421704,125655,2023B
15 BEAVER RD,PA,CAMP HILL,17011,1607,6.0,4.0,,X,455421708,125655,2023B
14 COLGATE DR,PA,CAMP HILL,17011,1416,13.0,4.0,,X,455421712,125655,2023B
16 COLGATE DR,PA,CAMP HILL,17011,1215,13.0,4.0,,X,455421820,125655,2023B
18 COLGATE DR,PA,CAMP HILL,17011,1348,13.0,4.0,,X,455421824,125655,2023B
2000 MILLTOWN RD,PA,CAMP HILL,17011,1334,13.0,4.0,,X,455421828,125655,2023B
6 CEDAR CLIFF DR,PA,CAMP HILL,17011,2839,13.0,4.0,,X,455421832,125655,2023B
136 CREEK RD,PA,CAMP HILL,17011,2402,13.0,4.0,,A,455421840,125655,2023B
12 COLGATE DR,PA,CAMP HILL,17011,1592,13.0,4.0,,X,455421844,125655,2023B
10 COLGATE DR,PA,CAMP HILL,17011,1716,13.0,4.0,,X,455421848,125655,2023B
8 COLGATE DR,PA,CAMP HILL,17011,2392,13.0,4.0,,X,455421852,125655,2023B
