address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
431 CROGHAN DR,PA,CARLISLE,17013,2053,13.0,2.0,,X,455143096,99317,2023B
437 CROGHAN DR,PA,CARLISLE,17013,2213,13.0,4.0,,X,455143100,99317,2023B
444 CROGHAN DR,PA,CARLISLE,17013,2110,13.0,4.0,13,X,455143112,99317,2023B
818 DUNBAR RD,PA,CARLISLE,17013,1917,13.0,2.0,,X,455143116,99317,2023B
807 DUNBAR RD,PA,CARLISLE,17013,2703,13.0,4.0,,X,455143124,99317,2023B
813 DUNBAR RD,PA,CARLISLE,17013,2206,13.0,4.0,,X,455143128,99317,2023B
815 DUNBAR RD,PA,CARLISLE,17013,1760,13.0,4.0,,X,455143132,99317,2023B
825 DUNBAR RD,PA,CARLISLE,17013,2130,13.0,4.0,,X,455143140,99317,2023B
827 DUNBAR RD,PA,CARLISLE,17013,2613,13.0,4.0,,X,455143144,99317,2023B
831 DUNBAR RD,PA,CARLISLE,17013,2065,13.0,4.0,,X,455143148,99317,2023B
901 DUNBAR RD,PA,CARLISLE,17013,2209,13.0,4.0,,X,455143152,99317,2023B
824 DUNBAR RD,PA,CARLISLE,17013,2468,13.0,4.0,,X,455143156,99317,2023B
830 DUNBAR RD,PA,CARLISLE,17013,2126,13.0,4.0,,X,455143164,99317,2023B
900 DUNBAR RD,PA,CARLISLE,17013,2160,13.0,4.0,,X,455143168,99317,2023B
1000 FORBES RD,PA,CARLISLE,17013,3184,13.0,4.0,,X,455143172,99317,2023B
1004 FORBES RD,PA,CARLISLE,17013,2811,13.0,4.0,,X,455143176,99317,2023B
1008 FORBES RD,PA,CARLISLE,17013,3671,13.0,4.0,,X,455143180,99317,2023B
6 STEWART DR,PA,CARLISLE,17013,3280,13.0,4.0,,X,455143184,99317,2023B
10 STEWART DR,PA,CARLISLE,17013,2110,13.0,2.0,,X,455143188,99317,2023B
14 STEWART DR,PA,CARLISLE,17013,2102,13.0,4.0,,X,455143192,99317,2023B
18 STEWART DR,PA,CARLISLE,17013,2168,13.0,4.0,,X,455143196,99317,2023B
22 STEWART DR,PA,CARLISLE,17013,2344,13.0,4.0,,X,455143200,99317,2023B
26 STEWART DR,PA,CARLISLE,17013,3100,13.0,2.0,,X,455143204,99317,2023B
17 STEWART DR,PA,CARLISLE,17013,3046,13.0,4.0,,X,455143208,99317,2023B
13 STEWART DR,PA,CARLISLE,17013,2741,13.0,4.0,,X,455143212,99317,2023B
6 DONEGAL DR,PA,CARLISLE,17013,2276,13.0,2.0,,X,455143216,99317,2023B
10 DONEGAL DR,PA,CARLISLE,17013,3018,13.0,4.0,,X,455143220,99317,2023B
9 DONEGAL DR,PA,CARLISLE,17013,2194,13.0,4.0,,X,455143224,99317,2023B
5 DONEGAL DR,PA,CARLISLE,17013,2066,13.0,4.0,13,X,455143228,99317,2023B
9 STEWART DR,PA,CARLISLE,17013,3116,13.0,4.0,,X,455143232,99317,2023B
5 STEWART DR,PA,CARLISLE,17013,2056,13.0,4.0,,X,455143236,99317,2023B
1 STEWART DR,PA,CARLISLE,17013,2372,13.0,4.0,,X,455143240,99317,2023B
1020 FORBES RD,PA,CARLISLE,17013,3216,13.0,4.0,,X,455143244,99317,2023B
1025 FORBES RD,PA,CARLISLE,17013,2728,13.0,4.0,,X,455143248,99317,2023B
1021 FORBES RD,PA,CARLISLE,17013,2664,13.0,4.0,,X,455143252,99317,2023B
1017 FORBES RD,PA,CARLISLE,17013,2976,13.0,4.0,,X,455143256,99317,2023B
1013 FORBES RD,PA,CARLISLE,17013,2877,13.0,8.0,,X,455143260,99317,2023B
1009 FORBES RD,PA,CARLISLE,17013,2040,13.0,4.0,,X,455143264,99317,2023B
1005 FORBES RD,PA,CARLISLE,17013,2174,13.0,4.0,,X,455143268,99317,2023B
1001 FORBES RD,PA,CARLISLE,17013,2178,13.0,4.0,,X,455143272,99317,2023B
1002 ARMSTRONG RD,PA,CARLISLE,17013,2433,13.0,4.0,,X,455143276,99317,2023B
1006 ARMSTRONG RD,PA,CARLISLE,17013,2042,13.0,4.0,,X,455143280,99317,2023B
1010 ARMSTRONG RD,PA,CARLISLE,17013,2688,13.0,4.0,,X,455143284,99317,2023B
1014 ARMSTRONG RD,PA,CARLISLE,17013,2028,13.0,4.0,,X,455143288,99317,2023B
1018 ARMSTRONG RD,PA,CARLISLE,17013,2304,13.0,4.0,,X,455143292,99317,2023B
1022 ARMSTRONG RD,PA,CARLISLE,17013,2439,13.0,4.0,,X,455143296,99317,2023B
1019 ARMSTRONG RD,PA,CARLISLE,17013,2116,13.0,4.0,,X,455143300,99317,2023B
1015 ARMSTRONG RD,PA,CARLISLE,17013,2352,13.0,4.0,,X,455143304,99317,2023B
1011 ARMSTRONG RD,PA,CARLISLE,17013,2736,13.0,4.0,,X,455143308,99317,2023B
1007 ARMSTRONG RD,PA,CARLISLE,17013,2252,13.0,4.0,,X,455143312,99317,2023B
1003 ARMSTRONG RD,PA,CARLISLE,17013,2127,13.0,4.0,,X,455143316,99317,2023B
408 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,3900,13.0,4.0,,X,455143324,99317,2023B
1004 SHANNON LN,PA,CARLISLE,17013,2980,13.0,4.0,,X,455143328,99317,2023B
1008 SHANNON LN,PA,CARLISLE,17013,3020,13.0,4.0,,X,455143332,99317,2023B
1012 SHANNON LN,PA,CARLISLE,17013,2968,13.0,4.0,,X,455143336,99317,2023B
1016 SHANNON LN,PA,CARLISLE,17013,3188,13.0,4.0,,X,455143340,99317,2023B
1020 SHANNON LN,PA,CARLISLE,17013,2733,13.0,4.0,,X,455143344,99317,2023B
1027 ARMSTRONG RD,PA,CARLISLE,17013,3008,13.0,4.0,,X,455143348,99317,2023B
1023 ARMSTRONG RD,PA,CARLISLE,17013,2758,13.0,4.0,,X,455143352,99317,2023B
1026 ARMSTRONG RD,PA,CARLISLE,17013,2542,13.0,4.0,,X,455143356,99317,2023B
1030 ARMSTRONG RD,PA,CARLISLE,17013,2576,13.0,4.0,,X,455143360,99317,2023B
17 DONEGAL DR,PA,CARLISLE,17013,3068,13.0,4.0,,X,455143364,99317,2023B
13 DONEGAL DR,PA,CARLISLE,17013,2568,13.0,4.0,,X,455143368,99317,2023B
14 DONEGAL DR,PA,CARLISLE,17013,2656,13.0,4.0,,X,455143372,99317,2023B
18 DONEGAL DR,PA,CARLISLE,17013,2956,13.0,4.0,,X,455143376,99317,2023B
22 DONEGAL DR,PA,CARLISLE,17013,2656,13.0,4.0,,X,455143380,99317,2023B
26 DONEGAL DR,PA,CARLISLE,17013,2611,13.0,4.0,,X,455143384,99317,2023B
30 DONEGAL DR,PA,CARLISLE,17013,2959,13.0,4.0,,X,455143388,99317,2023B
34 DONEGAL DR,PA,CARLISLE,17013,2282,13.0,4.0,,X,455143392,99317,2023B
36 DONEGAL DR,PA,CARLISLE,17013,3017,13.0,4.0,,X,455143396,99317,2023B
1001 SHANNON LN,PA,CARLISLE,17013,2894,13.0,4.0,,X,455143400,99317,2023B
1005 SHANNON LN,PA,CARLISLE,17013,2677,13.0,4.0,,X,455143404,99317,2023B
1009 SHANNON LN,PA,CARLISLE,17013,2234,13.0,4.0,,X,455143408,99317,2023B
1013 SHANNON LN,PA,CARLISLE,17013,3132,13.0,4.0,,X,455143412,99317,2023B
1017 SHANNON LN,PA,CARLISLE,17013,2884,13.0,4.0,,X,455143416,99317,2023B
1101 SHANNON LN,PA,CARLISLE,17013,2320,13.0,4.0,,X,455143420,99317,2023B
425 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,2820,13.0,4.0,,X,455143424,99317,2023B
429 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,3102,13.0,4.0,,X,455143428,99317,2023B
4 ASCOT LN,PA,CARLISLE,17013,1702,13.0,4.0,,X,455143432,99317,2023B
6 ASCOT LN,PA,CARLISLE,17013,1320,6.0,4.0,,X,455143436,99317,2023B
8 ASCOT LN,PA,CARLISLE,17013,1581,13.0,4.0,,X,455143440,99317,2023B
10 ASCOT LN,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143444,99317,2023B
22 SUSSEX DR,PA,CARLISLE,17013,1500,13.0,4.0,,X,455143448,99317,2023B
24 SUSSEX DR,PA,CARLISLE,17013,1352,13.0,4.0,,X,455143452,99317,2023B
26 SUSSEX DR,PA,CARLISLE,17013,1335,13.0,4.0,,X,455143456,99317,2023B
30 SUSSEX DR,PA,CARLISLE,17013,2032,13.0,13.0,,X,455143464,99317,2023B
32 SUSSEX DR,PA,CARLISLE,17013,1770,13.0,4.0,,X,455143468,99317,2023B
34 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143472,99317,2023B
36 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143476,99317,2023B
38 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143480,99317,2023B
40 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143484,99317,2023B
42 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143488,99317,2023B
44 SUSSEX DR,PA,CARLISLE,17013,1058,13.0,4.0,2,X,455143492,99317,2023B
46 SUSSEX DR,PA,CARLISLE,17013,1320,13.0,4.0,,X,455143496,99317,2023B
48 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143500,99317,2023B
35 SUSSEX DR,PA,CARLISLE,17013,1240,13.0,4.0,13,X,455143512,99317,2023B
33 SUSSEX DR,PA,CARLISLE,17013,1240,13.0,4.0,13,X,455143516,99317,2023B
31 SUSSEX DR,PA,CARLISLE,17013,1308,13.0,4.0,,X,455143520,99317,2023B
29 SUSSEX DR,PA,CARLISLE,17013,1365,13.0,4.0,13,X,455143524,99317,2023B
24 CHELTENHAM LN,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143528,99317,2023B
15 CHELTENHAM LN,PA,CARLISLE,17013,1282,13.0,4.0,2,X,455143532,99317,2023B
23 SUSSEX DR,PA,CARLISLE,17013,1524,13.0,4.0,13,X,455143536,99317,2023B
21 SUSSEX DR,PA,CARLISLE,17013,1560,13.0,4.0,,X,455143540,99317,2023B
19 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143544,99317,2023B
17 SUSSEX DR,PA,CARLISLE,17013,1626,13.0,4.0,13,X,455143548,99317,2023B
15 SUSSEX DR,PA,CARLISLE,17013,1788,13.0,4.0,,X,455143552,99317,2023B
20 SUSSEX DR,PA,CARLISLE,17013,1576,13.0,4.0,,X,455143556,99317,2023B
7 ASCOT LN,PA,CARLISLE,17013,1900,13.0,4.0,,X,455143560,99317,2023B
5 ASCOT LN,PA,CARLISLE,17013,1656,13.0,4.0,,X,455143564,99317,2023B
1103 SHANNON LN,PA,CARLISLE,17013,1904,13.0,4.0,,X,455143568,99317,2023B
1105 SHANNON LN,PA,CARLISLE,17013,2083,13.0,4.0,,X,455143572,99317,2023B
1107 SHANNON LN,PA,CARLISLE,17013,1904,13.0,4.0,,X,455143576,99317,2023B
1109 SHANNON LN,PA,CARLISLE,17013,2232,13.0,4.0,,X,455143580,99317,2023B
1111 SHANNON LN,PA,CARLISLE,17013,1994,13.0,4.0,,X,455143584,99317,2023B
1113 SHANNON LN,PA,CARLISLE,17013,2352,13.0,4.0,,X,455143588,99317,2023B
1115 SHANNON LN,PA,CARLISLE,17013,2104,13.0,4.0,,X,455143592,99317,2023B
1117 SHANNON LN,PA,CARLISLE,17013,2058,13.0,4.0,,X,455143596,99317,2023B
1119 SHANNON LN,PA,CARLISLE,17013,2384,13.0,4.0,,X,455143600,99317,2023B
1112 SHANNON LN,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143604,99317,2023B
1110 SHANNON LN,PA,CARLISLE,17013,2016,13.0,4.0,,X,455143608,99317,2023B
1108 SHANNON LN,PA,CARLISLE,17013,2709,13.0,4.0,,X,455143612,99317,2023B
1106 SHANNON LN,PA,CARLISLE,17013,2399,13.0,4.0,,X,455143616,99317,2023B
1104 SHANNON LN,PA,CARLISLE,17013,2018,13.0,4.0,,X,455143620,99317,2023B
18 KINGSBRIDGE CIR,PA,CARLISLE,17013,1581,13.0,4.0,,X,455143624,99317,2023B
16 KINGSBRIDGE CIR,PA,CARLISLE,17013,1835,13.0,4.0,,X,455143628,99317,2023B
14 KINGSBRIDGE CIR,PA,CARLISLE,17013,1406,13.0,4.0,,X,455143632,99317,2023B
12 KINGSBRIDGE CIR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143636,99317,2023B
10 KINGSBRIDGE CIR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143640,99317,2023B
8 KINGSBRIDGE CIR,PA,CARLISLE,17013,2071,13.0,4.0,,X,455143644,99317,2023B
6 KINGSBRIDGE CIR,PA,CARLISLE,17013,1578,13.0,4.0,2,X,455143648,99317,2023B
5 KINGSBRIDGE CIR,PA,CARLISLE,17013,1468,13.0,4.0,,X,455143652,99317,2023B
3 KINGSBRIDGE CIR,PA,CARLISLE,17013,1542,13.0,4.0,13,X,455143656,99317,2023B
1 KINGSBRIDGE CIR,PA,CARLISLE,17013,1468,13.0,4.0,,X,455143660,99317,2023B
10 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143664,99317,2023B
4 KINGSBRIDGE CIR,PA,CARLISLE,17013,1957,13.0,4.0,,X,455143668,99317,2023B
7 KINGSBRIDGE CIR,PA,CARLISLE,17013,1466,13.0,4.0,,X,455143672,99317,2023B
9 KINGSBRIDGE CIR,PA,CARLISLE,17013,1952,13.0,4.0,,X,455143676,99317,2023B
11 KINGSBRIDGE CIR,PA,CARLISLE,17013,1697,13.0,4.0,,X,455143680,99317,2023B
13 KINGSBRIDGE CIR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143684,99317,2023B
18 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143688,99317,2023B
16 SUSSEX DR,PA,CARLISLE,17013,1030,13.0,4.0,,X,455143692,99317,2023B
14 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143696,99317,2023B
12 SUSSEX DR,PA,CARLISLE,17013,1750,13.0,4.0,,X,455143700,99317,2023B
13 SUSSEX DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143704,99317,2023B
11 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143708,99317,2023B
9 SUSSEX DR,PA,CARLISLE,17013,2058,13.0,4.0,,X,455143712,99317,2023B
7 SUSSEX DR,PA,CARLISLE,17013,1320,13.0,4.0,,X,455143716,99317,2023B
5 SUSSEX DR,PA,CARLISLE,17013,1048,13.0,4.0,,X,455143720,99317,2023B
3 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143724,99317,2023B
1 SUSSEX DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143728,99317,2023B
1127 SHANNON LN,PA,CARLISLE,17013,2336,13.0,4.0,,X,455143732,99317,2023B
1129 SHANNON LN,PA,CARLISLE,17013,2384,13.0,4.0,,X,455143736,99317,2023B
1131 SHANNON LN,PA,CARLISLE,17013,1951,13.0,4.0,,X,455143740,99317,2023B
1133 SHANNON LN,PA,CARLISLE,17013,2352,13.0,4.0,,X,455143744,99317,2023B
1135 SHANNON LN,PA,CARLISLE,17013,1991,13.0,4.0,,X,455143748,99317,2023B
1137 SHANNON LN,PA,CARLISLE,17013,2168,13.0,4.0,,X,455143752,99317,2023B
1139 SHANNON LN,PA,CARLISLE,17013,2066,13.0,4.0,,X,455143756,99317,2023B
1141 SHANNON LN,PA,CARLISLE,17013,2444,13.0,4.0,,X,455143760,99317,2023B
1142 SHANNON LN,PA,CARLISLE,17013,1954,13.0,4.0,,X,455143764,99317,2023B
1140 SHANNON LN,PA,CARLISLE,17013,2108,13.0,4.0,,X,455143768,99317,2023B
1138 SHANNON LN,PA,CARLISLE,17013,2665,13.0,4.0,,X,455143772,99317,2023B
1136 SHANNON LN,PA,CARLISLE,17013,2162,13.0,4.0,,X,455143776,99317,2023B
1134 SHANNON LN,PA,CARLISLE,17013,2384,13.0,4.0,,X,455143780,99317,2023B
1132 SHANNON LN,PA,CARLISLE,17013,2083,13.0,4.0,,X,455143784,99317,2023B
1130 SHANNON LN,PA,CARLISLE,17013,2972,13.0,4.0,,X,455143788,99317,2023B
1128 SHANNON LN,PA,CARLISLE,17013,2580,13.0,4.0,,X,455143792,99317,2023B
1126 SHANNON LN,PA,CARLISLE,17013,2063,13.0,4.0,,X,455143796,99317,2023B
1124 SHANNON LN,PA,CARLISLE,17013,3345,13.0,4.0,,X,455143800,99317,2023B
23 PRINCETON DR,PA,CARLISLE,17013,2000,13.0,4.0,,X,455143804,99317,2023B
21 PRINCETON DR,PA,CARLISLE,17013,1638,13.0,4.0,,X,455143808,99317,2023B
19 PRINCETON DR,PA,CARLISLE,17013,1282,13.0,4.0,2,X,455143812,99317,2023B
17 PRINCETON DR,PA,CARLISLE,17013,1853,13.0,4.0,,X,455143816,99317,2023B
15 PRINCETON DR,PA,CARLISLE,17013,1986,13.0,4.0,,X,455143820,99317,2023B
13 PRINCETON DR,PA,CARLISLE,17013,1320,13.0,4.0,,X,455143824,99317,2023B
11 PRINCETON DR,PA,CARLISLE,17013,1544,13.0,4.0,,X,455143828,99317,2023B
9 PRINCETON DR,PA,CARLISLE,17013,1264,13.0,4.0,,X,455143832,99317,2023B
7 PRINCETON DR,PA,CARLISLE,17013,1290,13.0,4.0,2,X,455143836,99317,2023B
5 PRINCETON DR,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143840,99317,2023B
2 PRINCETON DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143844,99317,2023B
4 PRINCETON DR,PA,CARLISLE,17013,1808,13.0,4.0,,X,455143848,99317,2023B
6 PRINCETON DR,PA,CARLISLE,17013,1704,13.0,4.0,,X,455143852,99317,2023B
8 PRINCETON DR,PA,CARLISLE,17013,1692,13.0,4.0,,X,455143856,99317,2023B
10 PRINCETON DR,PA,CARLISLE,17013,1290,13.0,4.0,2,X,455143860,99317,2023B
12 PRINCETON DR,PA,CARLISLE,17013,1374,13.0,4.0,,X,455143864,99317,2023B
14 PRINCETON DR,PA,CARLISLE,17013,1640,13.0,4.0,,X,455143868,99317,2023B
16 PRINCETON DR,PA,CARLISLE,17013,1404,13.0,4.0,2,X,455143872,99317,2023B
18 PRINCETON DR,PA,CARLISLE,17013,1544,13.0,4.0,,X,455143876,99317,2023B
20 PRINCETON DR,PA,CARLISLE,17013,1584,13.0,4.0,,X,455143880,99317,2023B
22 PRINCETON DR,PA,CARLISLE,17013,1994,13.0,4.0,,X,455143884,99317,2023B
24 PRINCETON DR,PA,CARLISLE,17013,1324,13.0,4.0,,X,455143888,99317,2023B
26 PRINCETON DR,PA,CARLISLE,17013,1769,13.0,4.0,,X,455143892,99317,2023B
28 PRINCETON DR,PA,CARLISLE,17013,2256,13.0,4.0,,X,455143896,99317,2023B
3 KENNSINGTON CT,PA,CARLISLE,17013,1560,13.0,8.0,,X,455143900,99317,2023B
5 KENNSINGTON CT,PA,CARLISLE,17013,1390,13.0,4.0,,X,455143904,99317,2023B
7 KENNSINGTON CT,PA,CARLISLE,17013,1272,13.0,4.0,,X,455143908,99317,2023B
9 KENNSINGTON CT,PA,CARLISLE,17013,1400,13.0,4.0,,X,455143912,99317,2023B
11 KENNSINGTON CT,PA,CARLISLE,17013,1324,13.0,4.0,,X,455143916,99317,2023B
14 KENNSINGTON CT,PA,CARLISLE,17013,1646,13.0,4.0,,X,455143920,99317,2023B
12 KENNSINGTON CT,PA,CARLISLE,17013,1849,13.0,4.0,,X,455143924,99317,2023B
10 KENNSINGTON CT,PA,CARLISLE,17013,1370,13.0,4.0,,X,455143928,99317,2023B
8 KENNSINGTON CT,PA,CARLISLE,17013,1276,13.0,4.0,,X,455143932,99317,2023B
6 KENNSINGTON CT,PA,CARLISLE,17013,1450,13.0,4.0,,X,455143936,99317,2023B
3 CHELTENHAM LN,PA,CARLISLE,17013,1525,13.0,4.0,,X,455143940,99317,2023B
2 CHELTENHAM LN,PA,CARLISLE,17013,1348,13.0,4.0,13,X,455143944,99317,2023B
431 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1748,13.0,4.0,13,X,455143948,99317,2023B
433 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1802,13.0,4.0,13,X,455143952,99317,2023B
435 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1509,13.0,4.0,2,X,455143956,99317,2023B
437 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1792,13.0,4.0,,X,455143960,99317,2023B
439 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1465,13.0,4.0,,X,455143964,99317,2023B
441 MEETING HOUSE SPRING RD,PA,CARLISLE,17013,1500,13.0,4.0,2,X,455143968,99317,2023B
205 CRAIG LN,PA,CARLISLE,17013,1944,13.0,4.0,,X,455143976,99317,2023B
201 CRAIG LN,PA,CARLISLE,17013,1044,13.0,4.0,,X,455143980,99317,2023B
841 W NORTH ST,PA,CARLISLE,17013,1499,13.0,10.0,,X,455143984,99317,2023B
839 W NORTH ST,PA,CARLISLE,17013,1194,13.0,4.0,,X,455143988,99317,2023B
823 W NORTH ST,PA,CARLISLE,17013,1358,6.0,4.0,,X,455143992,99317,2023B
809 W NORTH ST,PA,CARLISLE,17013,1174,13.0,4.0,,X,455143996,99317,2023B
803 W NORTH ST,PA,CARLISLE,17013,1067,13.0,4.0,,X,455144000,99317,2023B
824 W NORTH ST,PA,CARLISLE,17013,1248,13.0,4.0,,X,455144008,99317,2023B
136 N ORANGE ST,PA,CARLISLE,17013,1419,13.0,4.0,,X,455144012,99317,2023B
142 N ORANGE ST,PA,CARLISLE,17013,1143,6.0,10.0,,X,455144016,99317,2023B
150 N ORANGE ST,PA,CARLISLE,17013,1300,6.0,4.0,,X,455144020,99317,2023B
160 N ORANGE ST,PA,CARLISLE,17013,1599,13.0,4.0,,X,455144024,99317,2023B
825 W LOUTHER ST,PA,CARLISLE,17013,1657,13.0,4.0,,X,455144028,99317,2023B
817 W LOUTHER ST,PA,CARLISLE,17013,1971,13.0,4.0,,X,455144032,99317,2023B
801 W LOUTHER ST,PA,CARLISLE,17013,2020,13.0,10.0,,X,455144036,99317,2023B
855 W NORTH ST,PA,CARLISLE,17013,1468,6.0,13.0,,X,455144044,99317,2023B
861 W NORTH ST,PA,CARLISLE,17013,2217,13.0,8.0,,X,455144048,99317,2023B
561 W PENN ST,PA,CARLISLE,17013,1176,6.0,4.0,,X,455144120,99317,2023B
555 W PENN ST,PA,CARLISLE,17013,1164,13.0,10.0,,X,455144128,99317,2023B
547 W PENN ST,PA,CARLISLE,17013,1281,13.0,4.0,,X,455144132,99317,2023B
541 W PENN ST,PA,CARLISLE,17013,1206,6.0,10.0,,X,455144136,99317,2023B
537 W PENN ST,PA,CARLISLE,17013,1566,6.0,4.0,,X,455144148,99317,2023B
535 W PENN ST,PA,CARLISLE,17013,768,13.0,4.0,,X,455144156,99317,2023B
531 W PENN ST,PA,CARLISLE,17013,999,13.0,4.0,,X,455144164,99317,2023B
306 CHERRY ST,PA,CARLISLE,17013,1320,6.0,4.0,,X,455144176,99317,2023B
308 CHERRY ST,PA,CARLISLE,17013,1374,6.0,4.0,,X,455144188,99317,2023B
310 CHERRY ST,PA,CARLISLE,17013,1630,13.0,4.0,,X,455144196,99317,2023B
449 W PENN ST,PA,CARLISLE,17013,960,6.0,4.0,,X,455144216,99317,2023B
445 W PENN ST,PA,CARLISLE,17013,960,13.0,4.0,,X,455144368,99317,2023B
443 W PENN ST,PA,CARLISLE,17013,1268,6.0,4.0,,X,455144376,99317,2023B
441 W PENN ST,PA,CARLISLE,17013,1268,6.0,4.0,,X,455144388,99317,2023B
447 W PENN ST,PA,CARLISLE,17013,960,6.0,4.0,,X,455144396,99317,2023B
423 W PENN ST,PA,CARLISLE,17013,1218,13.0,4.0,,X,455144420,99317,2023B
421 W PENN ST,PA,CARLISLE,17013,912,13.0,4.0,,X,455144428,99317,2023B
419 W PENN ST,PA,CARLISLE,17013,1102,6.0,4.0,,X,455144436,99317,2023B
417 W PENN ST,PA,CARLISLE,17013,1092,6.0,4.0,,X,455144552,99317,2023B
318 FRANKLIN ST,PA,CARLISLE,17013,1440,13.0,4.0,,X,455144592,99317,2023B
320 FRANKLIN ST,PA,CARLISLE,17013,1440,6.0,4.0,,X,455144600,99317,2023B
324 FRANKLIN ST,PA,CARLISLE,17013,1348,6.0,4.0,,X,455144608,99317,2023B
330 FRANKLIN ST,PA,CARLISLE,17013,1940,13.0,4.0,,X,455144616,99317,2023B
326 FRANKLIN ST,PA,CARLISLE,17013,1456,13.0,4.0,,X,455144624,99317,2023B
334 FRANKLIN ST,PA,CARLISLE,17013,1964,6.0,10.0,,X,455144632,99317,2023B
338 FRANKLIN ST,PA,CARLISLE,17013,2460,6.0,4.0,,X,455144636,99317,2023B
406 LINCOLN ST,PA,CARLISLE,17013,1200,6.0,10.0,,X,455144644,99317,2023B
408 LINCOLN ST,PA,CARLISLE,17013,1872,13.0,4.0,,X,455144652,99317,2023B
412 LINCOLN ST,PA,CARLISLE,17013,1568,13.0,4.0,,X,455144660,99317,2023B
416 LINCOLN ST,PA,CARLISLE,17013,1690,13.0,4.0,,X,455144768,99317,2023B
420 LINCOLN ST,PA,CARLISLE,17013,2034,13.0,4.0,,X,455144772,99317,2023B
424 LINCOLN ST,PA,CARLISLE,17013,1352,13.0,4.0,,X,455144776,99317,2023B
225 CHERRY ST,PA,CARLISLE,17013,1733,13.0,4.0,,X,455144784,99317,2023B
219 CHERRY ST,PA,CARLISLE,17013,1050,13.0,4.0,,X,455144792,99317,2023B
443 W NORTH ST,PA,CARLISLE,17013,1299,6.0,4.0,,X,455144800,99317,2023B
439 W NORTH ST,PA,CARLISLE,17013,1412,6.0,10.0,,X,455144808,99317,2023B
435 W NORTH ST,PA,CARLISLE,17013,1428,6.0,10.0,,X,455144816,99317,2023B
431 W NORTH ST,PA,CARLISLE,17013,1196,6.0,10.0,,X,455144824,99317,2023B
427 W NORTH ST,PA,CARLISLE,17013,1482,13.0,10.0,,X,455144832,99317,2023B
423 W NORTH ST,PA,CARLISLE,17013,1750,13.0,4.0,,X,455144836,99317,2023B
419 W NORTH ST,PA,CARLISLE,17013,1560,13.0,4.0,,X,455144944,99317,2023B
413 W NORTH ST,PA,CARLISLE,17013,1568,6.0,4.0,,X,455144956,99317,2023B
251 FRANKLIN ST,PA,CARLISLE,17013,2156,13.0,4.0,,X,455144968,99317,2023B
404 W PENN ST,PA,CARLISLE,17013,928,6.0,10.0,,X,455144976,99317,2023B
414 W PENN ST,PA,CARLISLE,17013,1289,13.0,4.0,,X,455144984,99317,2023B
424 W PENN ST,PA,CARLISLE,17013,1032,13.0,10.0,,X,455144992,99317,2023B
432 W PENN ST,PA,CARLISLE,17013,1152,13.0,4.0,,X,455145092,99317,2023B
438 W PENN ST,PA,CARLISLE,17013,1509,13.0,4.0,,X,455145096,99317,2023B
442 W PENN ST,PA,CARLISLE,17013,1109,6.0,10.0,,X,455145100,99317,2023B
562 W PENN ST,PA,CARLISLE,17013,1948,13.0,16.0,,X,455145108,99317,2023B
597 W NORTH ST,PA,CARLISLE,17013,1700,6.0,16.0,,X,455145116,99317,2023B
557 W NORTH ST,PA,CARLISLE,17013,1296,6.0,4.0,,X,455145124,99317,2023B
555 W NORTH ST,PA,CARLISLE,17013,1296,13.0,10.0,,X,455145132,99317,2023B
553 W NORTH ST,PA,CARLISLE,17013,1296,13.0,10.0,,X,455145136,99317,2023B
