address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
5620 STRADFORD DR,PA,HARRISBURG,17112,1120,1.0,,,X,455896244,137595.0,2023B
5618 STRADFORD DR,PA,HARRISBURG,17112,1120,,,,X,455896264,137595.0,2023B
5616 STRADFORD DR,PA,HARRISBURG,17112,1120,1.0,,,X,455896268,137595.0,2023B
5614 STRADFORD DR,PA,HARRISBURG,17112,1613,,,,X,455896272,137595.0,2023B
5612 STRADFORD DR,PA,HARRISBURG,17112,1613,,,,X,455896276,137595.0,2023B
5610 STRADFORD DR,PA,HARRISBURG,17112,1736,,,,X,455896280,137595.0,2023B
5604 STRADFORD DR,PA,HARRISBURG,17112,1274,,,,X,455896284,137595.0,2023B
5606 STRADFORD DR,PA,HARRISBURG,17112,2548,1.0,3.0,,X,455896288,137595.0,2023B
5701 RIDGEVIEW DR,PA,HARRISBURG,17112,1176,1.0,,,X,455896344,137595.0,2023B
5613 STRADFORD DR,PA,HARRISBURG,17112,2339,1.0,,,X,455896352,137595.0,2023B
5611 STRADFORD DR,PA,HARRISBURG,17112,1216,,,,X,455896356,137595.0,2023B
5609 STRADFORD DR,PA,HARRISBURG,17112,1755,1.0,,,X,455896360,137595.0,2023B
113 N ARLENE ST,PA,HARRISBURG,17112,988,1.0,,,X,455896444,137595.0,2023B
111 N ARLENE ST,PA,HARRISBURG,17112,864,,,,X,455896448,137595.0,2023B
113 N EMMA AVE,PA,HARRISBURG,17112,1226,,,,X,455896452,137595.0,2023B
6106 SEIBERT AVE,PA,HARRISBURG,17112,896,1.0,,,X,455896504,137595.0,2023B
5705 RIDGEVIEW DR,PA,HARRISBURG,17112,1058,1.0,,,X,455896540,137595.0,2023B
5603 STRADFORD DR,PA,HARRISBURG,17112,1189,,,,X,455896584,137595.0,2023B
5605 STRADFORD DR,PA,HARRISBURG,17112,1479,1.0,,,X,455896592,137595.0,2023B
5617 STRADFORD DR,PA,HARRISBURG,17112,1714,,,,X,455896596,137595.0,2023B
5832 MAYFAIR DR,PA,HARRISBURG,17112,1148,1.0,,,X,455896600,137595.0,2023B
5808 MAYFAIR DR,PA,HARRISBURG,17112,1247,,,,X,455896604,137595.0,2023B
5801 MAYFAIR DR,PA,HARRISBURG,17112,1260,,,,X,455896608,137595.0,2023B
5840 MAYFAIR DR,PA,HARRISBURG,17112,1540,1.0,,,X,455896612,137595.0,2023B
5944 LONGVIEW RD,PA,HARRISBURG,17112,1604,,,,X,455896616,137595.0,2023B
5809 MAYFAIR DR,PA,HARRISBURG,17112,1176,1.0,,,X,455896628,137595.0,2023B
617 BURGUNDY RD,PA,HARRISBURG,17112,1552,1.0,,,X,455896632,137595.0,2023B
584 BURGUNDY RD,PA,HARRISBURG,17112,1132,1.0,,,X,455896636,137595.0,2023B
5833 MAYFAIR DR,PA,HARRISBURG,17112,1568,1.0,,,X,455896640,137595.0,2023B
6024 LONGVIEW RD,PA,HARRISBURG,17112,3378,1.0,,,X,455896652,137595.0,2023B
5952 LONGVIEW RD,PA,HARRISBURG,17112,2044,,,,X,455896656,137595.0,2023B
5817 MAYFAIR DR,PA,HARRISBURG,17112,1538,1.0,,,X,455896688,137595.0,2023B
5825 MAYFAIR DR,PA,HARRISBURG,17112,1995,1.0,,,X,455896692,137595.0,2023B
5809 TYLER DR,PA,HARRISBURG,17112,1344,1.0,,,X,455896696,137595.0,2023B
5817 TYLER DR,PA,HARRISBURG,17112,1344,1.0,,,X,455896700,137595.0,2023B
5825 TYLER DR,PA,HARRISBURG,17112,1344,1.0,,,X,455896704,137595.0,2023B
5833 TYLER DR,PA,HARRISBURG,17112,2528,1.0,,2,X,455896708,137595.0,2023B
5808 MILTON DR,PA,HARRISBURG,17112,1040,1.0,,,X,455896712,137595.0,2023B
5830 MILTON DR,PA,HARRISBURG,17112,1120,,,,X,455896720,137595.0,2023B
5840 MILTON DR,PA,HARRISBURG,17112,1075,,,,X,455896728,137595.0,2023B
5809 MILTON DR,PA,HARRISBURG,17112,1107,,,,X,455896736,137595.0,2023B
5610 RADNOR DR,PA,HARRISBURG,17112,1215,1.0,,,X,455896764,137595.0,2023B
5819 MILTON DR,PA,HARRISBURG,17112,1986,,,,X,455896780,137595.0,2023B
5829 MILTON DR,PA,HARRISBURG,17112,1710,,,,X,455896788,137595.0,2023B
5839 MILTON DR,PA,HARRISBURG,17112,1032,1.0,,,X,455896792,137595.0,2023B
5814 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1008,,,,X,455896796,137595.0,2023B
5820 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1344,,,,X,455896800,137595.0,2023B
580 BURGUNDY RD,PA,HARRISBURG,17112,1116,,,,X,455896804,137595.0,2023B
5957 LONGVIEW RD,PA,HARRISBURG,17112,2352,1.0,,,X,455896808,137595.0,2023B
5953 LONGVIEW RD,PA,HARRISBURG,17112,2162,1.0,,,X,455896812,137595.0,2023B
281 DEAVEN RD,PA,HARRISBURG,17112,1530,,,,X,455896816,137595.0,2023B
293 DEAVEN RD,PA,HARRISBURG,17112,962,,,,X,455896820,137595.0,2023B
295 DEAVEN RD,PA,HARRISBURG,17112,1746,,,,X,455896824,137595.0,2023B
6504 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1001,,,,X,455896832,121297.0,2023B
6761 NOLL RD,PA,HARRISBURG,17112,1467,,,,X,455896836,137595.0,2023B
6781 NOLL RD,PA,HARRISBURG,17112,1538,1.0,3.0,1,X,455896868,137595.0,2023B
6514 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1592,1.0,,,X,455896876,121297.0,2023B
6520 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2666,,,,X,455896884,121297.0,2023B
6548 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1866,1.0,,,X,455896900,121297.0,2023B
6550 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2480,1.0,,,X,455896908,121297.0,2023B
6560 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,960,1.0,,,X,455896912,121297.0,2023B
5960 DEVONSHIRE RD,PA,HARRISBURG,17112,1632,,,,X,455896920,137595.0,2023B
5990 DEVONSHIRE RD,PA,HARRISBURG,17112,1261,,,,X,455896924,137595.0,2023B
5998 DEVONSHIRE RD,PA,HARRISBURG,17112,1717,1.0,,,X,455896928,137595.0,2023B
6421 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,941,1.0,,,X,455896932,121297.0,2023B
6531 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1519,,,,X,455896936,121297.0,2023B
6541 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2637,,,,X,455896940,121297.0,2023B
6551 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1040,,,,X,455896944,121297.0,2023B
6621 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1946,,,,X,455896948,121297.0,2023B
5835 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1525,,,,X,455896980,137595.0,2023B
6009 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1536,,,,X,455896988,137595.0,2023B
6011 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,2040,,,,X,455896996,137595.0,2023B
5825 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1364,1.0,,,X,455897008,137595.0,2023B
6003 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1492,1.0,,,X,455897016,137595.0,2023B
6015 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,3702,1.0,,,X,455897024,137595.0,2023B
364 OLD FARM LN,PA,HARRISBURG,17112,2441,,,,X,455897036,137595.0,2023B
5901 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1402,1.0,,,X,455897040,137595.0,2023B
5839 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1520,,,,X,455897056,137595.0,2023B
6450 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2440,1.0,,,X,455897064,121297.0,2023B
6500 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,900,,,,X,455897072,121297.0,2023B
5980 DEVONSHIRE RD,PA,HARRISBURG,17112,1189,,,,X,455897080,137595.0,2023B
5939 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1527,,,,X,455897092,137595.0,2023B
498 SPRINGLAKE RD,PA,HARRISBURG,17112,2530,1.0,,,X,455897100,137595.0,2023B
891 NYES RD,PA,HARRISBURG,17111,1316,1.0,,,A,455897108,121297.0,2023B
5997 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,2240,,,,X,455897116,137595.0,2023B
6004 DEVONSHIRE RD,PA,HARRISBURG,17112,1230,1.0,,,X,455897124,137595.0,2023B
5975 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1476,1.0,,,X,455897140,137595.0,2023B
6007 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1474,,,,X,455897144,137595.0,2023B
6013 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1903,,,,X,455897152,137595.0,2023B
465 SPRINGLAKE RD,PA,HARRISBURG,17112,3034,,,2,X,455897168,137595.0,2023B
492 M ST,PA,HARRISBURG,17112,2982,1.0,,,A,455897180,137595.0,2023B
496 M ST,PA,HARRISBURG,17112,2640,1.0,,,A,455897188,137595.0,2023B
497 ALLEGHENY DR,PA,HARRISBURG,17112,1672,,,,X,455897196,137595.0,2023B
696 VETERANS LN,PA,HARRISBURG,17112,2991,1.0,3.0,,X,455897220,137595.0,2023B
498 ALLEGHENY DR,PA,HARRISBURG,17112,2156,,,2,X,455897228,137595.0,2023B
6014 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1428,,,,X,455897232,137595.0,2023B
6012 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1232,1.0,,,X,455897236,137595.0,2023B
6010 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,2512,1.0,,,X,455897244,137595.0,2023B
6001 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,2120,1.0,8.0,,X,455897264,137595.0,2023B
5979 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1553,1.0,,,X,455897276,137595.0,2023B
494 ALLEGHENY DR,PA,HARRISBURG,17112,1400,1.0,,,X,455897284,137595.0,2023B
885 NYES RD,PA,HARRISBURG,17111,1276,1.0,,,A,455897288,121297.0,2023B
475 SPRINGLAKE RD,PA,HARRISBURG,17112,2074,1.0,,,X,455897296,137595.0,2023B
5983 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1750,1.0,,,X,455897304,137595.0,2023B
6202 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1823,1.0,,,X,455897308,137595.0,2023B
6000 DEVONSHIRE RD,PA,HARRISBURG,17112,1176,1.0,,,X,455897320,137595.0,2023B
5903 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1360,,,,X,455897324,137595.0,2023B
5905 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1344,1.0,,,X,455897328,137595.0,2023B
5935 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1512,,,,X,455897332,137595.0,2023B
5943 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,3300,,,,X,455897336,137595.0,2023B
6021 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1960,1.0,,,X,455897384,137595.0,2023B
6201 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1904,1.0,,1,X,455897396,137595.0,2023B
6206 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,1764,1.0,,,X,455897404,137595.0,2023B
6208 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17112,2136,1.0,,,X,455897412,137595.0,2023B
477 ALLEGHENY DR,PA,HARRISBURG,17112,1269,1.0,,,X,455897420,137595.0,2023B
481 ALLEGHENY DR,PA,HARRISBURG,17112,1400,,,,X,455897428,137595.0,2023B
799 NYES RD,PA,HARRISBURG,17111,2628,1.0,,,A,455897436,121297.0,2023B
6002 DEVONSHIRE RD,PA,HARRISBURG,17112,1176,,,,X,455897444,137595.0,2023B
6566 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1161,,,,X,455897452,121297.0,2023B
6568 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1448,,,,X,455897460,121297.0,2023B
6570 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1440,1.0,,,X,455897464,121297.0,2023B
486 ALLEGHENY DR,PA,HARRISBURG,17112,1400,,,,X,455897476,137595.0,2023B
482 ALLEGHENY DR,PA,HARRISBURG,17112,1400,,,,X,455897484,137595.0,2023B
485 ALLEGHENY DR,PA,HARRISBURG,17112,1400,1.0,,,X,455897488,137595.0,2023B
6525 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1400,1.0,,,X,455897504,121297.0,2023B
475 ALLEGHENY DR,PA,HARRISBURG,17112,1454,1.0,,,X,455897512,137595.0,2023B
473 ALLEGHENY DR,PA,HARRISBURG,17112,1464,1.0,,,X,455897528,137595.0,2023B
6163 TYLER DR,PA,HARRISBURG,17112,1967,1.0,,,X,455897536,137595.0,2023B
6154 TYLER DR,PA,HARRISBURG,17112,2534,1.0,,,X,455897544,137595.0,2023B
6146 TYLER DR,PA,HARRISBURG,17112,2376,1.0,,,X,455897552,137595.0,2023B
6150 TYLER DR,PA,HARRISBURG,17112,1888,1.0,,,X,455897560,137595.0,2023B
6147 TYLER DR,PA,HARRISBURG,17112,2352,1.0,,,X,455897568,137595.0,2023B
6151 TYLER DR,PA,HARRISBURG,17112,1486,1.0,,,X,455897580,137595.0,2023B
476 ALLEGHENY DR,PA,HARRISBURG,17112,2079,1.0,,,X,455897588,137595.0,2023B
480 ALLEGHENY DR,PA,HARRISBURG,17112,1636,1.0,,,X,455897596,137595.0,2023B
476 M ST,PA,HARRISBURG,17112,2262,,,,X,455897612,137595.0,2023B
6536 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1536,,,,X,455897620,121297.0,2023B
6538 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2092,,,,X,455897628,121297.0,2023B
6540 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1702,1.0,,,X,455897644,121297.0,2023B
6542 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1296,,,,X,455897652,121297.0,2023B
6544 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1924,1.0,,,X,455897660,121297.0,2023B
6546 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1672,1.0,,,X,455897672,121297.0,2023B
6562 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1200,1.0,,,X,455897680,121297.0,2023B
6549 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1503,,,,X,455897688,121297.0,2023B
6548 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2408,1.0,,,X,455897696,121297.0,2023B
453 SPRINGLAKE RD,PA,HARRISBURG,17112,1400,1.0,,,X,455897708,137595.0,2023B
6006 DEVONSHIRE RD,PA,HARRISBURG,17112,1296,,,,X,455897724,137595.0,2023B
6008 DEVONSHIRE RD,PA,HARRISBURG,17112,1400,,,,X,455897732,137595.0,2023B
6010 DEVONSHIRE RD,PA,HARRISBURG,17112,1560,,,,X,455897740,137595.0,2023B
6012 DEVONSHIRE RD,PA,HARRISBURG,17112,1532,,,,X,455897744,137595.0,2023B
6014 DEVONSHIRE RD,PA,HARRISBURG,17112,1602,1.0,,,X,455897756,137595.0,2023B
6016 DEVONSHIRE RD,PA,HARRISBURG,17112,1164,,,,X,455897776,137595.0,2023B
6018 DEVONSHIRE RD,PA,HARRISBURG,17112,1414,1.0,,,X,455897784,137595.0,2023B
6561 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,1860,1.0,,,X,455897792,121297.0,2023B
471 TYLER DR,PA,HARRISBURG,17112,2661,1.0,,,X,455897800,137595.0,2023B
6155 TYLER DR,PA,HARRISBURG,17112,1795,1.0,,,X,455897804,137595.0,2023B
6166 TYLER DR,PA,HARRISBURG,17112,2046,1.0,,,X,455897808,137595.0,2023B
6162 TYLER DR,PA,HARRISBURG,17112,1872,1.0,,2,X,455897812,137595.0,2023B
6158 TYLER DR,PA,HARRISBURG,17112,1832,1.0,,,X,455897816,137595.0,2023B
6142 TYLER DR,PA,HARRISBURG,17112,2241,1.0,,,X,455897820,137595.0,2023B
6411 DEVONSHIRE HEIGHTS RD,PA,HARRISBURG,17111,2295,1.0,,,A,455897824,121297.0,2023B
6500 BIRMINGHAM PL,PA,HARRISBURG,17111,2972,1.0,,,X,455897876,121297.0,2023B
6502 BIRMINGHAM PL,PA,HARRISBURG,17111,2488,1.0,,,X,455897880,121297.0,2023B
6504 BIRMINGHAM PL,PA,HARRISBURG,17111,2049,1.0,,,X,455897884,121297.0,2023B
6506 BIRMINGHAM PL,PA,HARRISBURG,17111,2688,1.0,,,X,455897888,121297.0,2023B
6508 BIRMINGHAM PL,PA,HARRISBURG,17111,2198,1.0,,,X,455897892,121297.0,2023B
6506 WINDMERE RD,PA,HARRISBURG,17111,2980,1.0,,,X,455897896,121297.0,2023B
6504 WINDMERE RD,PA,HARRISBURG,17111,2977,1.0,,,X,455897900,121297.0,2023B
6502 WINDMERE RD,PA,HARRISBURG,17111,2811,1.0,,,X,455897904,121297.0,2023B
6500 WINDMERE RD,PA,HARRISBURG,17111,2286,1.0,,,X,455897908,121297.0,2023B
6501 WINDMERE RD,PA,HARRISBURG,17111,2469,1.0,,,X,455897956,121297.0,2023B
6503 WINDMERE RD,PA,HARRISBURG,17111,2429,1.0,,,X,455897960,121297.0,2023B
6505 WINDMERE RD,PA,HARRISBURG,17111,2076,1.0,,,X,455897964,121297.0,2023B
6507 WINDMERE RD,PA,HARRISBURG,17111,2838,1.0,,,X,455897968,121297.0,2023B
303 DEAVEN RD,PA,HARRISBURG,17111,2203,1.0,,,X,455897972,121297.0,2023B
305 DEAVEN RD,PA,HARRISBURG,17111,2636,1.0,,,X,455897976,121297.0,2023B
307 DEAVEN RD,PA,HARRISBURG,17111,2130,1.0,,,X,455897980,121297.0,2023B
308 DEAVEN RD,PA,HARRISBURG,17111,2432,1.0,,,X,455897984,121297.0,2023B
310 DEAVEN RD,PA,HARRISBURG,17111,2304,1.0,,,X,455897988,121297.0,2023B
312 DEAVEN RD,PA,HARRISBURG,17111,2489,1.0,,,X,455897992,121297.0,2023B
314 DEAVEN RD,PA,HARRISBURG,17111,1898,1.0,,,X,455898044,121297.0,2023B
315 DEAVEN RD,PA,HARRISBURG,17111,2584,1.0,,,X,455898048,121297.0,2023B
311 DEAVEN RD,PA,HARRISBURG,17111,2653,1.0,,,X,455898052,121297.0,2023B
309 DEAVEN RD,PA,HARRISBURG,17111,2274,1.0,,,X,455898056,121297.0,2023B
6511 WINDMERE RD,PA,HARRISBURG,17111,2615,1.0,,,X,455898060,121297.0,2023B
6513 WINDMERE RD,PA,HARRISBURG,17111,2943,1.0,,,X,455898064,121297.0,2023B
6515 WINDMERE RD,PA,HARRISBURG,17111,2640,1.0,,,X,455898068,121297.0,2023B
6517 WINDMERE RD,PA,HARRISBURG,17111,2480,1.0,,,X,455898072,121297.0,2023B
6518 WINDMERE RD,PA,HARRISBURG,17111,2110,1.0,,,X,455898076,121297.0,2023B
6516 WINDMERE RD,PA,HARRISBURG,17111,2834,1.0,,,X,455898128,121297.0,2023B
6514 WINDMERE RD,PA,HARRISBURG,17111,2016,1.0,,,X,455898132,121297.0,2023B
6512 WINDMERE RD,PA,HARRISBURG,17111,4182,1.0,,,X,455898136,121297.0,2023B
6510 WINDMERE RD,PA,HARRISBURG,17111,2812,1.0,,,X,455898140,121297.0,2023B
6508 WINDMERE RD,PA,HARRISBURG,17111,2515,1.0,,,X,455898144,121297.0,2023B
300 KENT DR,PA,HARRISBURG,17111,2391,1.0,,,X,455898156,121297.0,2023B
302 KENT DR,PA,HARRISBURG,17111,2195,1.0,,,X,455898160,121297.0,2023B
304 KENT DR,PA,HARRISBURG,17111,2971,1.0,,,X,455898176,121297.0,2023B
306 KENT DR,PA,HARRISBURG,17111,2896,1.0,,,X,455898188,121297.0,2023B
308 KENT DR,PA,HARRISBURG,17111,1995,1.0,,,X,455898204,121297.0,2023B
310 KENT DR,PA,HARRISBURG,17111,2296,1.0,,,X,455898212,121297.0,2023B
312 KENT DR,PA,HARRISBURG,17111,2408,1.0,,,X,455898216,121297.0,2023B
6601 DORSET WAY,PA,HARRISBURG,17111,2384,1.0,,,X,455898220,121297.0,2023B
6600 DORSET WAY,PA,HARRISBURG,17111,2427,1.0,,,X,455898228,121297.0,2023B
307 KENT DR,PA,HARRISBURG,17111,2608,1.0,,,X,455898236,121297.0,2023B
305 KENT DR,PA,HARRISBURG,17111,2362,1.0,,,X,455898244,121297.0,2023B
301 KENT DR,PA,HARRISBURG,17111,2380,1.0,,,X,455898248,121297.0,2023B
303 KENT DR,PA,HARRISBURG,17111,2523,1.0,,,X,455898252,121297.0,2023B
6602 DORSET WAY,PA,HARRISBURG,17111,2648,1.0,,,X,455898256,121297.0,2023B
6604 DORSET WAY,PA,HARRISBURG,17111,2202,1.0,,,X,455898264,121297.0,2023B
6603 DORSET WAY,PA,HARRISBURG,17111,2613,1.0,,,X,455898272,121297.0,2023B
6605 DORSET WAY,PA,HARRISBURG,17111,2218,1.0,,,X,455898284,121297.0,2023B
6607 DORSET WAY,PA,HARRISBURG,17111,2078,1.0,,,X,455898292,121297.0,2023B
310 YORKSHIRE DR,PA,HARRISBURG,17111,1984,1.0,,,X,455898300,121297.0,2023B
312 YORKSHIRE DR,PA,HARRISBURG,17111,2486,1.0,,,X,455898308,121297.0,2023B
314 YORKSHIRE DR,PA,HARRISBURG,17111,2896,1.0,,,X,455898312,121297.0,2023B
317 YORKSHIRE DR,PA,HARRISBURG,17111,2706,1.0,,,X,455898316,121297.0,2023B
315 YORKSHIRE DR,PA,HARRISBURG,17111,2668,1.0,,,X,455898320,121297.0,2023B
313 YORKSHIRE DR,PA,HARRISBURG,17111,2270,1.0,,,X,455898324,121297.0,2023B
311 YORKSHIRE DR,PA,HARRISBURG,17111,2714,1.0,,,X,455898328,121297.0,2023B
307 YORKSHIRE DR,PA,HARRISBURG,17111,2290,1.0,,,X,455898348,121297.0,2023B
6611 NORTHAMPTON CT,PA,HARRISBURG,17111,2282,1.0,,,X,455898356,121297.0,2023B
6613 NORTHAMPTON CT,PA,HARRISBURG,17111,2700,1.0,,,X,455898368,121297.0,2023B
6615 NORTHAMPTON CT,PA,HARRISBURG,17111,2498,1.0,,,X,455898376,121297.0,2023B
6617 NORTHAMPTON CT,PA,HARRISBURG,17111,2121,1.0,,,X,455898384,121297.0,2023B
6618 NORTHAMPTON CT,PA,HARRISBURG,17111,2531,,,,AE,455898392,121297.0,2023B
6616 NORTHAMPTON CT,PA,HARRISBURG,17111,2492,,,,AE,455898400,121297.0,2023B
6614 NORTHAMPTON CT,PA,HARRISBURG,17111,2288,1.0,,,AE,455898404,121297.0,2023B
6612 NORTHAMPTON CT,PA,HARRISBURG,17111,2388,,,,AE,455898408,121297.0,2023B
6610 NORTHAMPTON CT,PA,HARRISBURG,17111,2980,1.0,,,AE,455898416,121297.0,2023B
305 YORKSHIRE DR,PA,HARRISBURG,17111,2296,1.0,,,X,455898424,121297.0,2023B
303 YORKSHIRE DR,PA,HARRISBURG,17111,2425,1.0,,,AE,455898432,121297.0,2023B
301 YORKSHIRE DR,PA,HARRISBURG,17111,2004,1.0,3.0,1,AE,455898440,121297.0,2023B
300 YORKSHIRE DR,PA,HARRISBURG,17111,1780,1.0,,,X,455898460,121297.0,2023B
302 YORKSHIRE DR,PA,HARRISBURG,17111,2240,1.0,,,X,455898468,121297.0,2023B
304 YORKSHIRE DR,PA,HARRISBURG,17111,2244,1.0,,,X,455898476,121297.0,2023B
306 YORKSHIRE DR,PA,HARRISBURG,17111,2398,1.0,,,X,455898484,121297.0,2023B
309 YORKSHIRE DR,PA,HARRISBURG,17111,2383,1.0,,,X,455898488,121297.0,2023B
6519 WINDMERE RD,PA,HARRISBURG,17111,3210,1.0,,,X,455898492,121297.0,2023B
6521 WINDMERE RD,PA,HARRISBURG,17111,2396,1.0,,,X,455898500,121297.0,2023B
6523 WINDMERE RD,PA,HARRISBURG,17111,2531,1.0,,,X,455898508,121297.0,2023B
6525 WINDMERE RD,PA,HARRISBURG,17111,2853,1.0,,,X,455898544,121297.0,2023B
6527 WINDMERE RD,PA,HARRISBURG,17111,2660,1.0,,,X,455898552,121297.0,2023B
328 DEAVEN RD,PA,HARRISBURG,17111,2568,1.0,,,X,455898560,121297.0,2023B
330 DEAVEN RD,PA,HARRISBURG,17111,2559,1.0,,,X,455898568,121297.0,2023B
6531 WINDMERE RD,PA,HARRISBURG,17111,2569,1.0,,,X,455898576,121297.0,2023B
6533 WINDMERE RD,PA,HARRISBURG,17111,3180,1.0,,,X,455898584,121297.0,2023B
6536 WINDMERE RD,PA,HARRISBURG,17111,2566,1.0,,,X,455898592,121297.0,2023B
6534 WINDMERE RD,PA,HARRISBURG,17111,2452,1.0,,,X,455898600,121297.0,2023B
6532 WINDMERE RD,PA,HARRISBURG,17111,3070,1.0,,,X,455898608,121297.0,2023B
332 DEAVEN RD,PA,HARRISBURG,17111,3384,1.0,,,X,455898616,121297.0,2023B
6528 WINDMERE RD,PA,HARRISBURG,17111,2579,1.0,,,X,455898628,121297.0,2023B
6526 WINDMERE RD,PA,HARRISBURG,17111,2144,1.0,,,X,455898680,121297.0,2023B
6524 WINDMERE RD,PA,HARRISBURG,17111,2251,1.0,,,X,455898692,121297.0,2023B
6522 WINDMERE RD,PA,HARRISBURG,17111,2128,1.0,,,X,455898700,121297.0,2023B
6520 WINDMERE RD,PA,HARRISBURG,17111,2773,1.0,,,X,455898708,121297.0,2023B
6562 WINDMERE PL,PA,HARRISBURG,17111,3128,1.0,,,X,455898720,121297.0,2023B
6560 WINDMERE PL,PA,HARRISBURG,17111,3009,1.0,,,X,455898728,121297.0,2023B
6556 WINDMERE RD,PA,HARRISBURG,17111,2436,1.0,,,X,455898736,121297.0,2023B
6573 WINDMERE PL,PA,HARRISBURG,17111,2226,1.0,,,X,455898744,121297.0,2023B
6575 WINDMERE PL,PA,HARRISBURG,17111,2300,1.0,,,X,455898812,121297.0,2023B
6577 WINDMERE PL,PA,HARRISBURG,17111,2476,1.0,,,X,455898820,121297.0,2023B
317 DEAVEN RD,PA,HARRISBURG,17111,2231,1.0,,,X,455898836,121297.0,2023B
319 DEAVEN RD,PA,HARRISBURG,17111,2162,1.0,,,X,455898844,121297.0,2023B
321 DEAVEN RD,PA,HARRISBURG,17111,3394,1.0,,,X,455898856,121297.0,2023B
323 DEAVEN RD,PA,HARRISBURG,17111,2924,1.0,,,X,455898872,121297.0,2023B
325 DEAVEN RD,PA,HARRISBURG,17111,2696,1.0,,,X,455898884,121297.0,2023B
326 DEAVEN RD,PA,HARRISBURG,17111,2961,1.0,,,X,455898920,121297.0,2023B
324 DEAVEN RD,PA,HARRISBURG,17111,2299,1.0,,,X,455898932,121297.0,2023B
6413 QUENTIN RD,PA,HARRISBURG,17111,2703,1.0,,,X,455898944,121297.0,2023B
6411 QUENTIN RD,PA,HARRISBURG,17111,2292,1.0,,,X,455898952,121297.0,2023B
6409 QUENTIN RD,PA,HARRISBURG,17111,2688,1.0,,,X,455899012,121297.0,2023B
